"","Team","Opponent","Loss","Win","WinProb","Matches"
"14098","W Kentucky","Murray St",2,1,0.333333333333333,3
"14099","W Kentucky","North Texas",0,3,1,3
"14100","W Kentucky","Old Dominion",1,1,0.5,2
"14101","W Kentucky","Rice",1,0,0,1
"14102","W Kentucky","Samford",0,1,1,1
"14103","W Kentucky","S Illinois",0,2,1,2
"14104","W Kentucky","South Alabama",2,2,0.5,4
"14105","W Kentucky","Southern Miss",1,2,0.666666666666667,3
"14106","W Kentucky","St Joseph's PA",0,1,1,1
"14107","W Kentucky","Stony Brook",1,0,0,1
"14108","W Kentucky","Texas St",0,2,1,2
"14109","W Kentucky","Troy",0,4,1,4
"14110","W Kentucky","UAB",2,0,0,2
"14111","W Kentucky","ULL",1,4,0.8,5
"14112","W Kentucky","ULM",0,4,1,4
"14113","W Kentucky","UNC Wilmington",0,1,1,1
"14114","W Kentucky","UT Arlington",1,1,0.5,2
"14115","W Kentucky","UTEP",0,1,1,1
"14116","W Kentucky","UT San Antonio",0,1,1,1
"14117","W Kentucky","VA Commonwealth",1,0,0,1
"14118","W Kentucky","W Carolina",0,1,1,1
"14119","W Kentucky","Wichita St",1,0,0,1
"14120","W Kentucky","Alice Lloyd",0,1,1,1
"14121","W Kentucky","Brescia",0,2,1,2
"14122","W Kentucky","MTSU",1,0,0,1
"14123","W Michigan","Akron",4,2,0.333333333333333,6
"14124","W Michigan","Alabama A&M",0,2,1,2
"14125","W Michigan","Ball St",2,4,0.666666666666667,6
"14126","W Michigan","Bowling Green",3,0,0,3
"14127","W Michigan","Buffalo",2,2,0.5,4
"14128","W Michigan","C Michigan",1,5,0.833333333333333,6
"14129","W Michigan","Cornell",1,1,0.5,2
"14130","W Michigan","Drake",1,1,0.5,2
"14131","W Michigan","Duquesne",1,0,0,1
"14132","W Michigan","E Michigan",3,3,0.5,6
"14133","W Michigan","Hawaii",1,0,0,1
"14134","W Michigan","High Point",0,2,1,2
"14135","W Michigan","Illinois St",1,0,0,1
"14136","W Michigan","Kent",0,3,1,3
"14137","W Michigan","Long Beach St",1,0,0,1
"14138","W Michigan","Loyola-Chicago",0,1,1,1
"14139","W Michigan","MD E Shore",0,1,1,1
"14140","W Michigan","Miami OH",0,4,1,4
"14141","W Michigan","Michigan",1,0,0,1
"14142","W Michigan","Missouri",1,0,0,1
"14143","W Michigan","Mt St Mary's",0,1,1,1
"14144","W Michigan","NC State",1,0,0,1
"14145","W Michigan","N Dakota St",1,0,0,1
"14146","W Michigan","New Hampshire",0,1,1,1
"14147","W Michigan","New Mexico St",0,1,1,1
"14148","W Michigan","N Illinois",1,5,0.833333333333333,6
"14149","W Michigan","Northeastern",1,0,0,1
"14150","W Michigan","Northwestern",2,0,0,2
"14151","W Michigan","Oakland",0,3,1,3
"14152","W Michigan","Ohio",1,4,0.8,5
"14153","W Michigan","Pacific",0,2,1,2
"14154","W Michigan","Prairie View",0,1,1,1
"14155","W Michigan","San Diego",1,1,0.5,2
"14156","W Michigan","San Jose St",0,1,1,1
"14157","W Michigan","South Florida",0,1,1,1
"14158","W Michigan","Tennessee St",0,1,1,1
"14159","W Michigan","Toledo",2,5,0.714285714285714,7
"14160","W Michigan","Rochester MI",0,1,1,1
"14161","W Michigan","Siena Hts",0,1,1,1
"14162","W Michigan","Aquinas",0,1,1,1
"14163","Wofford","Appalachian St",1,1,0.5,2
"14164","Wofford","Ball St",1,0,0,1
"14165","Wofford","Charleston So",0,1,1,1
"14166","Wofford","Chattanooga",3,2,0.4,5
"14167","Wofford","Citadel",2,5,0.714285714285714,7
"14168","Wofford","Col Charleston",2,0,0,2
"14169","Wofford","Colorado",1,0,0,1
"14170","Wofford","Davidson",4,0,0,4
"14171","Wofford","Duke",1,0,0,1
"14172","Wofford","Elon",1,2,0.666666666666667,3
"14173","Wofford","ETSU",0,2,1,2
"14174","Wofford","Fairfield",0,1,1,1
"14175","Wofford","Furman",1,6,0.857142857142857,7
"14176","Wofford","Gardner Webb",0,2,1,2
"14177","Wofford","Ga Southern",0,5,1,5
"14178","Wofford","Georgia",1,0,0,1
"14179","Wofford","Hampton",0,1,1,1
"14180","Wofford","High Point",1,1,0.5,2
"14181","Wofford","Iona",1,1,0.5,2
"14182","Wofford","Jacksonville",0,1,1,1
"14183","Wofford","Mercer",0,2,1,2
"14184","Wofford","Minnesota",1,0,0,1
"14185","Wofford","NC State",0,1,1,1
"14186","Wofford","Ohio",1,0,0,1
"14187","Wofford","Presbyterian",0,1,1,1
"14188","Wofford","Richmond",1,0,0,1
"14189","Wofford","Samford",1,4,0.8,5
"14190","Wofford","Sam Houston St",0,1,1,1
"14191","Wofford","South Dakota",0,1,1,1
"14192","Wofford","Stanford",1,0,0,1
"14193","Wofford","St Louis",1,0,0,1
"14194","Wofford","Tulane",1,0,0,1
"14195","Wofford","UNC Greensboro",2,4,0.666666666666667,6
"14196","Wofford","UNC Wilmington",1,0,0,1
"14197","Wofford","VA Commonwealth",1,0,0,1
"14198","Wofford","Virginia",1,0,0,1
"14199","Wofford","VMI",0,2,1,2
"14200","Wofford","W Carolina",1,5,0.833333333333333,6
"14201","Wofford","West Virginia",1,0,0,1
"14202","Wofford","William & Mary",2,0,0,2
"14203","Wofford","Winthrop",0,2,1,2
"14204","Wofford","Xavier",0,1,1,1
"14205","Wofford","Emory & Henry",0,1,1,1
"14206","Wofford","Florida National",0,1,1,1
"14207","Wofford","Hiwassee",0,1,1,1
"14208","Wofford","J&W NC",0,1,1,1
"14209","Wofford","Ohio Valley",0,1,1,1
"14210","Wright St","Alcorn St",0,1,1,1
"14211","Wright St","Belmont",0,2,1,2
"14212","Wright St","Bowling Green",2,1,0.333333333333333,3
"14213","Wright St","Charleston So",0,1,1,1
"14214","Wright St","Cincinnati",1,0,0,1
"14215","Wright St","Cleveland St",3,4,0.571428571428571,7
"14216","Wright St","C Michigan",1,0,0,1
"14217","Wright St","CS Fullerton",1,0,0,1
"14218","Wright St","DePaul",1,0,0,1
"14219","Wright St","Detroit",2,4,0.666666666666667,6
"14220","Wright St","E Illinois",0,2,1,2
"14221","Wright St","Evansville",2,0,0,2
"14222","Wright St","Florida Intl",1,0,0,1
"14223","Wright St","George Mason",1,0,0,1
"14224","Wright St","Georgetown",1,0,0,1
"14225","Wright St","Hofstra",0,1,1,1
"14226","Wright St","Houston Bap",0,1,1,1
"14227","Wright St","Idaho",0,1,1,1
"14228","Wright St","Idaho St",0,1,1,1
"14229","Wright St","IL Chicago",5,2,0.285714285714286,7
"14230","Wright St","Loyola-Chicago",0,2,1,2
"14231","Wright St","Miami OH",1,2,0.666666666666667,3
"14232","Wright St","Missouri KC",0,1,1,1
"14233","Wright St","Morehead St",1,1,0.5,2
"14234","Wright St","NC A&T",1,1,0.5,2
"14235","Wright St","Oakland",2,3,0.6,5
"14236","Wright St","Ohio St",1,0,0,1
"14237","Wright St","SC Upstate",0,1,1,1
"14238","Wright St","South Alabama",1,0,0,1
"14239","Wright St","Utah",1,0,0,1
"14240","Wright St","Valparaiso",4,2,0.333333333333333,6
"14241","Wright St","VMI",1,1,0.5,2
"14242","Wright St","W Carolina",0,2,1,2
"14243","Wright St","WI Green Bay",4,2,0.333333333333333,6
"14244","Wright St","WI Milwaukee",4,3,0.428571428571429,7
"14245","Wright St","Youngstown St",3,3,0.5,6
"14246","Wright St","Manchester",0,1,1,1
"14247","Wright St","Mt St Joseph",0,1,1,1
"14248","Wright St","Urbana",0,1,1,1
"14249","Wright St","OH Dominican",0,1,1,1
"14250","Wyoming","Air Force",4,1,0.2,5
"14251","Wyoming","Arkansas St",0,1,1,1
"14252","Wyoming","Boise St",3,3,0.5,6
"14253","Wyoming","California",1,0,0,1
"14254","Wyoming","Colorado",1,2,0.666666666666667,3
"14255","Wyoming","Colorado St",3,3,0.5,6
"14256","Wyoming","CS Bakersfield",0,2,1,2
"14257","Wyoming","Denver",1,2,0.666666666666667,3
"14258","Wyoming","Florida A&M",0,1,1,1
"14259","Wyoming","Fresno St",3,3,0.5,6
"14260","Wyoming","Illinois St",0,1,1,1
"14261","Wyoming","Jackson St",0,1,1,1
"14262","Wyoming","Montana St",0,3,1,3
"14263","Wyoming","NC Central",0,1,1,1
"14264","Wyoming","N Colorado",0,3,1,3
"14265","Wyoming","Nevada",1,5,0.833333333333333,6
"14266","Wyoming","New Mexico",5,1,0.166666666666667,6
"14267","Wyoming","New Mexico St",0,1,1,1
"14268","Wyoming","Ohio St",1,0,0,1
"14269","Wyoming","San Diego St",3,3,0.5,6
"14270","Wyoming","San Jose St",0,4,1,4
"14271","Wyoming","Santa Barbara",0,2,1,2
"14272","Wyoming","SMU",2,1,0.333333333333333,3
"14273","Wyoming","South Dakota",0,3,1,3
"14274","Wyoming","Southern Univ",0,2,1,2
"14275","Wyoming","Stetson",0,1,1,1
"14276","Wyoming","TN Martin",0,1,1,1
"14277","Wyoming","UNLV",5,1,0.166666666666667,6
"14278","Wyoming","Utah St",2,3,0.6,5
"14279","Wyoming","Black Hills St",0,1,1,1
"14280","Wyoming","Western St CO",0,2,1,2
"14281","Wyoming","Regis CO",0,1,1,1
"14282","Xavier","Alabama",0,2,1,2
"14283","Xavier","Auburn",1,0,0,1
"14284","Xavier","Bowling Green",0,1,1,1
"14285","Xavier","Butler",2,5,0.714285714285714,7
"14286","Xavier","Charlotte",1,0,0,1
"14287","Xavier","Cincinnati",1,2,0.666666666666667,3
"14288","Xavier","Creighton",3,2,0.4,5
"14289","Xavier","Dayton",1,1,0.5,2
"14290","Xavier","DePaul",1,3,0.75,4
"14291","Xavier","Drake",0,1,1,1
"14292","Xavier","Drexel",0,1,1,1
"14293","Xavier","Duquesne",0,1,1,1
"14294","Xavier","Evansville",0,1,1,1
"14295","Xavier","F Dickinson",0,1,1,1
"14296","Xavier","FL Gulf Coast",0,1,1,1
"14297","Xavier","Fordham",0,1,1,1
"14298","Xavier","Gardner Webb",0,1,1,1
"14299","Xavier","Georgetown",1,4,0.8,5
"14300","Xavier","G Washington",0,1,1,1
"14301","Xavier","Iowa",1,0,0,1
"14302","Xavier","IUPUI",0,1,1,1
"14303","Xavier","Kent",0,1,1,1
"14304","Xavier","La Salle",0,1,1,1
"14305","Xavier","Long Beach St",1,1,0.5,2
"14306","Xavier","Marquette",1,4,0.8,5
"14307","Xavier","Massachusetts",1,0,0,1
"14308","Xavier","Memphis",0,1,1,1
"14309","Xavier","Miami OH",0,1,1,1
"14310","Xavier","Missouri",0,1,1,1
"14311","Xavier","Morehead St",0,1,1,1
"14312","Xavier","Murray St",0,1,1,1
"14313","Xavier","Northern Arizona",0,1,1,1
"14314","Xavier","Pacific",1,0,0,1
"14315","Xavier","Providence",2,2,0.5,4
"14316","Xavier","Purdue",0,1,1,1
"14317","Xavier","Rhode Island",0,1,1,1
"14318","Xavier","Richmond",1,0,0,1
"14319","Xavier","Robert Morris",0,1,1,1
"14320","Xavier","San Diego",0,1,1,1
"14321","Xavier","Seton Hall",3,1,0.25,4
"14322","Xavier","SF Austin",0,1,1,1
"14323","Xavier","St Bonaventure",0,1,1,1
"14324","Xavier","St John's",2,2,0.5,4
"14325","Xavier","St Joseph's PA",1,0,0,1
"14326","Xavier","St Louis",0,1,1,1
"14327","Xavier","Temple",0,1,1,1
"14328","Xavier","Tennessee",2,1,0.333333333333333,3
"14329","Xavier","USC",1,0,0,1
"14330","Xavier","UTEP",1,0,0,1
"14331","Xavier","VA Commonwealth",1,0,0,1
"14332","Xavier","Vanderbilt",1,0,0,1
"14333","Xavier","Villanova",5,0,0,5
"14334","Xavier","Wake Forest",1,1,0.5,2
"14335","Xavier","Wofford",1,0,0,1
"14336","Xavier","Abilene Chr",0,1,1,1
"14337","Yale","Albany NY",2,0,0,2
"14338","Yale","Army",0,1,1,1
"14339","Yale","Brown",2,4,0.666666666666667,6
"14340","Yale","Bryant",1,2,0.666666666666667,3
"14341","Yale","Buffalo",0,1,1,1
"14342","Yale","Central Conn",0,1,1,1
"14343","Yale","Columbia",3,3,0.5,6
"14344","Yale","Connecticut",1,1,0.5,2
"14345","Yale","Cornell",1,5,0.833333333333333,6
"14346","Yale","Dartmouth",3,3,0.5,6
"14347","Yale","Evansville",1,0,0,1
"14348","Yale","Florida",2,0,0,2
"14349","Yale","Hartford",1,2,0.666666666666667,3
"14350","Yale","Harvard",5,2,0.285714285714286,7
"14351","Yale","Holy Cross",0,1,1,1
"14352","Yale","IL Chicago",0,1,1,1
"14353","Yale","Iowa St",1,0,0,1
"14354","Yale","Kent",0,1,1,1
"14355","Yale","Lafayette",0,2,1,2
"14356","Yale","Mercer",1,0,0,1
"14357","Yale","Nevada",1,0,0,1
"14358","Yale","New Hampshire",1,1,0.5,2
"14359","Yale","NJIT",1,0,0,1
"14360","Yale","Penn",0,6,1,6
"14361","Yale","Princeton",1,5,0.833333333333333,6
"14362","Yale","Providence",2,0,0,2
"14363","Yale","Quinnipiac",1,0,0,1
"14364","Yale","Rutgers",1,0,0,1
"14365","Yale","Sacred Heart",1,2,0.666666666666667,3
"14366","Yale","S Illinois",0,1,1,1
"14367","Yale","St Joseph's PA",1,0,0,1
"14368","Yale","St Louis",1,0,0,1
"14369","Yale","St Mary's CA",1,0,0,1
"14370","Yale","Vanderbilt",1,0,0,1
"14371","Yale","Vermont",2,1,0.333333333333333,3
"14372","Yale","W Illinois",1,0,0,1
"14373","Yale","Baruch",0,1,1,1
"14374","Yale","Daniel Webster",0,1,1,1
"14375","Yale","Newbury",0,1,1,1
"14376","Youngstown St","Austin Peay",1,0,0,1
"14377","Youngstown St","Bethune-Cookman",0,2,1,2
"14378","Youngstown St","Bowling Green",0,1,1,1
"14379","Youngstown St","Cleveland St",4,2,0.333333333333333,6
"14380","Youngstown St","C Michigan",1,1,0.5,2
"14381","Youngstown St","Detroit",6,1,0.142857142857143,7
"14382","Youngstown St","Duquesne",1,0,0,1
"14383","Youngstown St","E Kentucky",0,1,1,1
"14384","Youngstown St","E Michigan",1,0,0,1
"14385","Youngstown St","Florida Intl",0,1,1,1
"14386","Youngstown St","Georgia",0,1,1,1
"14387","Youngstown St","G Washington",0,1,1,1
"14388","Youngstown St","IL Chicago",3,3,0.5,6
"14389","Youngstown St","Illinois St",1,0,0,1
"14390","Youngstown St","James Madison",1,0,0,1
"14391","Youngstown St","Kennesaw",1,1,0.5,2
"14392","Youngstown St","Kent",3,0,0,3
"14393","Youngstown St","Longwood",0,1,1,1
"14394","Youngstown St","Loyola-Chicago",0,3,1,3
"14395","Youngstown St","Massachusetts",1,0,0,1
"14396","Youngstown St","Missouri KC",1,1,0.5,2
"14397","Youngstown St","N Dakota St",1,0,0,1
"14398","Youngstown St","N Kentucky",0,1,1,1
"14399","Youngstown St","Oakland",5,0,0,5
"14400","Youngstown St","Pittsburgh",1,0,0,1
"14401","Youngstown St","Robert Morris",0,2,1,2
"14402","Youngstown St","South Dakota",0,2,1,2
"14403","Youngstown St","South Florida",1,0,0,1
"14404","Youngstown St","St Francis PA",0,1,1,1
"14405","Youngstown St","St John's",1,0,0,1
"14406","Youngstown St","Texas A&M",1,0,0,1
"14407","Youngstown St","UNC Greensboro",0,1,1,1
"14408","Youngstown St","Valparaiso",5,1,0.166666666666667,6
"14409","Youngstown St","WI Green Bay",6,0,0,6
"14410","Youngstown St","WI Milwaukee",3,3,0.5,6
"14411","Youngstown St","Wright St",3,3,0.5,6
"14412","Youngstown St","Oberlin",0,1,1,1
"14413","Youngstown St","Thiel",0,2,1,2
"14414","Youngstown St","Warren Wilson",0,1,1,1
"14415","Youngstown St","Westminster PA",0,1,1,1
"14416","Youngstown St","Wilberforce",0,1,1,1
"14417","Abilene Chr","Ark Pine Bluff",0,1,1,1
"14418","Abilene Chr","Boise St",1,0,0,1
"14419","Abilene Chr","Cent Arkansas",0,2,1,2
"14420","Abilene Chr","CS Sacramento",0,1,1,1
"14421","Abilene Chr","Duquesne",2,0,0,2
"14422","Abilene Chr","Houston",1,0,0,1
"14423","Abilene Chr","Houston Bap",1,2,0.666666666666667,3
"14424","Abilene Chr","Iowa",1,0,0,1
"14425","Abilene Chr","Lamar",3,0,0,3
"14426","Abilene Chr","Loyola-Chicago",1,0,0,1
"14427","Abilene Chr","Maryland",1,0,0,1
"14428","Abilene Chr","McNeese St",2,0,0,2
"14429","Abilene Chr","New Orleans",2,0,0,2
"14430","Abilene Chr","Nicholls St",1,1,0.5,2
"14431","Abilene Chr","Northwestern LA",1,1,0.5,2
"14432","Abilene Chr","Oral Roberts",1,0,0,1
"14433","Abilene Chr","Sam Houston St",3,0,0,3
"14434","Abilene Chr","S Carolina St",0,1,1,1
"14435","Abilene Chr","SE Louisiana",3,0,0,3
"14436","Abilene Chr","SF Austin",2,0,0,2
"14437","Abilene Chr","St Bonaventure",1,0,0,1
"14438","Abilene Chr","TAM C. Christi",3,0,0,3
"14439","Abilene Chr","TCU",1,0,0,1
"14440","Abilene Chr","Towson",1,0,0,1
"14441","Abilene Chr","Tulsa",1,0,0,1
"14442","Abilene Chr","UC Riverside",1,0,0,1
"14443","Abilene Chr","Xavier",1,0,0,1
"14444","Abilene Chr","Arlington Bap",0,1,1,1
"14445","Abilene Chr","Bacone",0,1,1,1
"14446","Abilene Chr","Dallas Chr",0,1,1,1
"14447","Abilene Chr","Grand Canyon",1,0,0,1
"14448","Abilene Chr","Hillsdale Bap",0,2,1,2
"14449","Abilene Chr","Incarnate Word",4,0,0,4
"14450","Abilene Chr","Jarvis Chr",0,1,1,1
"14451","Abilene Chr","N New Mexico",0,2,1,2
"14452","Abilene Chr","Open Bible",0,2,1,2
"14453","Abilene Chr","SW Adventist",0,1,1,1
"14454","Abilene Chr","West Alabama",1,0,0,1
"14455","Abilene Chr","W New Mexico",0,1,1,1
"14456","AK Anchorage","Denver",1,0,0,1
"14457","AK Anchorage","Indiana St",1,0,0,1
"14458","AK Anchorage","Missouri St",1,0,0,1
"14459","AK Anchorage","Pacific",1,0,0,1
"14460","AK Anchorage","Rice",0,1,1,1
"14461","AK Anchorage","TCU",1,0,0,1
"14462","Albertus Magnus","Central Conn",1,0,0,1
"14463","Albion","E Michigan",1,0,0,1
"14464","Albion","Oakland",1,0,0,1
"14465","AL Huntsville","Alabama A&M",1,0,0,1
"14466","Alice Lloyd","Marshall",1,0,0,1
"14467","Alice Lloyd","W Kentucky",1,0,0,1
"14468","Allen","Furman",1,0,0,1
"14469","Allen","Gardner Webb",1,0,0,1
"14470","Allen","Savannah St",1,0,0,1
"14471","Anderson IN","Evansville",1,0,0,1
"14472","Anderson IN","W Illinois",1,0,0,1
"14473","Arizona Chr","Southern Utah",1,0,0,1
"14474","Arkansas-FS","Ark Little Rock",1,0,0,1
"14475","Arkansas-FS","Colorado St",1,0,0,1
"14476","Arlington Bap","Houston Bap",2,0,0,2
"14477","Arlington Bap","Abilene Chr",1,0,0,1
"14478","Asbury","Morehead St",1,0,0,1
"14479","Auburn M'gomery","Alabama St",2,0,0,2
"14480","Auburn M'gomery","Samford",1,0,0,1
"14481","Ave Maria","FL Atlantic",2,0,0,2
"14482","Ave Maria","FL Gulf Coast",2,0,0,2
"14483","Bacone","Abilene Chr",1,0,0,1
"14484","Bap Bible PA","Delaware St",2,0,0,2
"14485","Barber-Scotia","Campbell",1,0,0,1
"14486","Barber-Scotia","NC Central",2,0,0,2
"14487","Barber-Scotia","SC Upstate",1,0,0,1
"14488","Barber-Scotia","Winthrop",1,0,0,1
"14489","Baruch","Yale",1,0,0,1
"14490","Belhaven MS","Arkansas St",1,0,0,1
"14491","Belhaven MS","Troy",1,0,0,1
"14492","Bethel TN","Murray St",2,0,0,2
"14493","Bethel TN","TN Martin",1,0,0,1
"14494","Bethesda","Cal Poly SLO",1,0,0,1
"14495","Bethesda","CS Northridge",1,0,0,1
"14496","Bethesda","San Jose St",1,0,0,1
"14497","Bethesda","Santa Clara",1,0,0,1
"14498","B Jones","SC Upstate",1,0,0,1
"14499","Black Hills St","N Colorado",1,0,0,1
"14500","Black Hills St","Wyoming",1,0,0,1
"14501","Bluefield VA","Appalachian St",1,0,0,1
"14502","Bluefield VA","Liberty",1,0,0,1
"14503","Bluefield VA","UNC Asheville",1,0,0,1
"14504","Bluefield VA","William & Mary",1,0,0,1
"14505","Bluefield WV","Duquesne",1,0,0,1
"14506","Bluefield WV","Longwood",1,0,0,1
"14507","Bluefield WV","VMI",1,0,0,1
"14508","Blue Mtn","Southern Univ",1,0,0,1
"14509","Brescia","Belmont",1,0,0,1
"14510","Brescia","E Kentucky",1,0,0,1
"14511","Brescia","Murray St",2,0,0,2
"14512","Brescia","W Kentucky",2,0,0,2
"14513","Brevard","Citadel",1,0,0,1
"14514","Brevard","Furman",1,0,0,1
"14515","Brevard","Gardner Webb",1,0,0,1
"14516","Brevard","Radford",1,0,0,1
"14517","Brewton-Parker","Ga Southern",1,0,0,1
"14518","Brewton-Parker","Troy",1,0,0,1
"14519","Bridgewater VA","VMI",1,0,0,1
"14520","Cairn","Delaware St",1,0,0,1
"14521","Caldwell","Binghamton",0,1,1,1
"14522","Caldwell","F Dickinson",1,0,0,1
"14523","Cameron","Missouri St",1,0,0,1
"14524","Cameron","Oral Roberts",1,0,0,1
"14525","Cameron","UT San Antonio",2,0,0,2
"14526","Campbellsville","Samford",1,0,0,1
"14527","Campbellsville","UNC Wilmington",1,0,0,1
"14528","Carroll MT","Boise St",1,0,0,1
"14529","Carroll MT","Idaho St",1,0,0,1
"14530","Carroll MT","Montana",1,0,0,1
"14531","Carroll MT","South Alabama",1,0,0,1
"14532","Carroll MT","Utah",1,0,0,1
"14533","Catholic","Davidson",1,0,0,1
"14534","Catholic","Loyola MD",1,0,0,1
"14535","Cedarville","Texas St",1,0,0,1
"14536","Cedarville","Tulane",1,0,0,1
"14537","Centenary","Louisiana Tech",1,0,0,1
"14538","Centenary","ULL",2,0,0,2
"14539","Cent Methodist","ULL",1,0,0,1
"14540","Central Bap","Grambling",1,0,0,1
"14541","Central Bap","New Orleans",1,0,0,1
"14542","Central Bap","SE Missouri St",1,0,0,1
"14543","Central Bap","ULM",1,0,0,1
"14544","Central Penn","C Michigan",1,0,0,1
"14545","Central Penn","Columbia",2,0,0,2
"14546","Central Penn","Elon",2,0,0,2
"14547","Central Penn","Liberty",1,0,0,1
"14548","Central Penn","Radford",2,0,0,2
"14549","Central Penn","Towson",1,0,0,1
"14550","Chaminade","Baylor",1,0,0,1
"14551","Chaminade","BYU",1,0,0,1
"14552","Chaminade","Gonzaga",1,0,0,1
"14553","Chaminade","Hawaii",2,0,0,2
"14554","Chaminade","Minnesota",1,0,0,1
"14555","Chaminade","Missouri",1,0,0,1
"14556","Chaminade","Pittsburgh",1,0,0,1
"14557","Champion Bap","Lamar",1,0,0,1
"14558","Champion Bap","MS Valley St",1,0,0,1
"14559","Champion Bap","New Orleans",1,0,0,1
"14560","Champion Bap","SE Louisiana",1,0,0,1
"14561","Champion Bap","Southern Univ",2,0,0,2
"14562","Champion Bap","TN Martin",1,0,0,1
"14563","Champion Bap","ULM",1,0,0,1
"14564","Chestnut Hill","Wagner",1,0,0,1
"14565","Chowan","Campbell",0,1,1,1
"14566","Chowan","East Carolina",1,0,0,1
"14567","Chowan","UNC Greensboro",2,0,0,2
"14568","Cincinnati Chr","IUPUI",1,0,0,1
"14569","Cincinnati Chr","Liberty",1,0,0,1
"14570","Cincinnati Chr","Morehead St",1,0,0,1
"14571","Cincinnati Chr","Valparaiso",1,0,0,1
"14572","City Col NY","NJIT",1,0,0,1
"14573","Claflin","UNC Greensboro",1,0,0,1
"14574","Clearwater Chr","Gardner Webb",1,0,0,1
"14575","Coast Guard","Army",2,0,0,2
"14576","Coe","Northern Iowa",1,0,0,1
"14577","Coker","Col Charleston",1,0,0,1
"14578","Coker","South Carolina",1,0,0,1
"14579","Colorado Chr","Air Force",2,0,0,2
"14580","Colorado Chr","N Colorado",2,0,0,2
"14581","Colorado Col","N Colorado",1,0,0,1
"14582","Col Springs","Colorado St",1,0,0,1
"14583","Columbia Intl","Charleston So",2,0,0,2
"14584","Columbia Intl","Coastal Car",1,0,0,1
"14585","Columbia Intl","S Carolina St",1,0,0,1
"14586","Columbus St","UAB",1,0,0,1
"14587","Concordia MI","C Michigan",1,0,0,1
"14588","Concordia MI","E Michigan",2,0,0,2
"14589","Covenant","Chattanooga",1,0,0,1
"14590","Crowley's Ridge","Edwardsville",1,0,0,1
"14591","Crowley's Ridge","Houston Bap",1,0,0,1
"14592","Crowley's Ridge","New Orleans",1,0,0,1
"14593","Crowley's Ridge","TN Martin",1,0,0,1
"14594","CS Dom. Hills","Cal Poly SLO",1,0,0,1
"14595","CS Dom. Hills","CS Fullerton",1,0,0,1
"14596","Dakota St","S Dakota St",1,0,0,1
"14597","Dallas Bap","Oral Roberts",1,0,0,1
"14598","Dallas Bap","UT Arlington",1,0,0,1
"14599","Dallas Chr","Houston Bap",1,0,0,1
"14600","Dallas Chr","Abilene Chr",1,0,0,1
"14601","Dalton St","Austin Peay",1,0,0,1
"14602","Dalton St","Jacksonville St",1,0,0,1
"14603","Daniel Webster","Brown",1,0,0,1
"14604","Daniel Webster","Yale",1,0,0,1
"14605","Defiance","Oakland",1,0,0,1
"14606","Dillard","Alcorn St",2,0,0,2
"14607","Dillard","SE Louisiana",1,0,0,1
"14608","Dillard","South Alabama",1,0,0,1
"14609","Dillard","Southern Univ",2,0,0,2
"14610","Earlham","Bowling Green",1,0,0,1
"14611","Earlham","Evansville",1,0,0,1
"14612","Eastern Univ","UMBC",1,0,0,1
"14613","Ecclesia","Cent Arkansas",1,0,0,1
"14614","Ecclesia","Houston Bap",1,0,0,1
"14615","Eckerd","FL Gulf Coast",1,0,0,1
"14616","Eckerd","UCF",1,0,0,1
"14617","Edward Waters","Florida A&M",1,0,0,1
"14618","Edward Waters","North Florida",2,0,0,2
"14619","Edward Waters","Stetson",1,0,0,1
"14620","Elmhurst","SF Austin",1,0,0,1
"14621","Emory & Henry","Wofford",1,0,0,1
"14622","Emporia St","Missouri KC",0,1,1,1
"14623","Emporia St","Wichita St",1,0,0,1
"14624","Eureka","Bradley",1,0,0,1
"14625","Eureka","E Illinois",1,0,0,1
"14626","Eureka","W Illinois",1,0,0,1
"14627","Evergreen St","Idaho St",1,0,0,1
"14628","Evergreen St","Portland St",1,0,0,1
"14629","Evergreen St","Seattle",1,0,0,1
"14630","Evergreen St","Utah",1,0,0,1
"14631","Fayetteville St","East Carolina",1,0,0,1
"14632","Ferrum","High Point",2,0,0,2
"14633","Fisher","Maine",1,0,0,1
"14634","Fisher","NJIT",2,0,0,2
"14635","Fisk","Middle Tenn St",1,0,0,1
"14636","Fisk","Tennessee St",2,0,0,2
"14637","FL Memorial","Florida A&M",1,0,0,1
"14638","FL Memorial","Florida Intl",1,0,0,1
"14639","Florida Col","Florida Intl",2,0,0,2
"14640","Florida Col","Jacksonville",1,0,0,1
"14641","Florida National","Jacksonville",1,0,0,1
"14642","Florida National","Savannah St",1,0,0,1
"14643","Florida National","Wofford",1,0,0,1
"14644","Fort Valley St","Alabama St",1,0,0,1
"14645","Fort Valley St","Jacksonville St",2,0,0,2
"14646","Fort Valley St","Troy",1,0,0,1
"14647","Goucher","Howard",1,0,0,1
"14648","Goucher","Navy",1,0,0,1
"14649","Goucher","Towson",1,0,0,1
"14650","Goucher","William & Mary",1,0,0,1
"14651","Grace Bib","W Illinois",1,0,0,1
"14652","Graceland","South Dakota",1,0,0,1
"14653","Grand Canyon","Bethune-Cookman",0,1,1,1
"14654","Grand Canyon","Buffalo",1,0,0,1
"14655","Grand Canyon","Chattanooga",1,0,0,1
"14656","Grand Canyon","Chicago St",2,2,0.5,4
"14657","Grand Canyon","C Michigan",1,0,0,1
"14658","Grand Canyon","CS Bakersfield",0,4,1,4
"14659","Grand Canyon","Florida A&M",0,1,1,1
